OrderID,OrderDate,UnitCost,Price,OrderQty,CostOfSales,Sales,Profit,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
1761,1/6/2012,465.235502171107,499.9,36,16748.4780781598,17926.414,1177.93592184016,Store,European Spring Promotion,Adventure Works Desktop PC1.80 ED182 White,Adventure Works,Desktops,Computers,Europe,Liverpool,United Kingdom
7019,7/27/2012,419.843991457325,699,9,3778.59592311592,6291,2512.40407688408,Store,European Back-to-Scholl Promotion,Proseware Projector 720p LCD56 White,"Proseware, Inc.",Projectors & Screens,Computers,Europe,Liverpool,United Kingdom
7106,9/17/2012,76.2009309022513,169.99,5,381.004654511256,849.95,468.945345488744,Store,No Discount,"Adventure Works 20"" CRT TV E15 White",Adventure Works,Televisions,TV and Video,Asia,Hong Kong,China
7580,1/13/2013,84.2869424618414,139,9,758.582482156573,1244.05,485.467517843427,Store,North America Spring Promotion,Contoso Screen 85in E085 Black,"Contoso, Ltd",Projectors & Screens,Computers,North America,Redmond,United States
7337,3/13/2012,46.1864285070183,169.99,4,184.745714028073,611.964,427.218285971927,Reseller,Asian Spring Promotion,"Adventure Works 20"" CRT TV E15 White",Adventure Works,Televisions,TV and Video,Asia,Beijing,China
7160,9/10/2012,105.868307543607,299.23,10,1058.68307543607,2992.3,1933.61692456393,Reseller,No Discount,Contoso 8GB Clock & Radio MP3 Player X850 Black,"Contoso, Ltd",MP4&MP3,Audio,Asia,Beijing,China
313,10/4/2014,227.330521882422,599,10,2273.30521882422,5990,3716.69478117578,Reseller,No Discount,Litware Home Theater System 5.1 Channel M514 Silver,"Litware, Inc.",Home Theater System,TV and Video,Asia,Beijing,China
7023,9/7/2013,10.2483760253248,11.5,10,102.483760253248,115,12.5162397467515,Reseller,No Discount,Contoso Desktop Alternative Bundle E200 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
7739,3/4/2013,46.2528409054761,90,9,416.275568149284,738,321.724431850716,Reseller,Asian Spring Promotion,Adventure Works CRT15 E101 White,Adventure Works,Monitors,Computers,Asia,Beijing,China
7000,8/20/2014,134.928380859332,248,20,2698.56761718664,4960,2261.43238281336,Reseller,No Discount,Proseware High-Performance Business-Class Laser Fax X200 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Beijing,China
7002,2/22/2012,137.003870401073,422,9,1233.03483360966,3629.2,2396.16516639034,Reseller,Asian Spring Promotion,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Beijing,China
7007,11/23/2013,54.9782048972134,129,13,714.716663663774,1638.3,923.583336336226,Reseller,Asian Holiday Promotion,Proseware LCD17W E202 White,"Proseware, Inc.",Monitors,Computers,Asia,Beijing,China
10,3/15/2014,95.0534230795273,99,18,1710.96161543149,1702.8,-8.16161543149156,Reseller,Asian Spring Promotion,Adventure Works LCD17 E200 Black,Adventure Works,Monitors,Computers,Asia,Beijing,China
7055,9/30/2012,139.759758243084,219,10,1397.59758243084,2190,792.402417569157,Reseller,No Discount,Contoso DVD Recorder L230 Grey,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
1616,12/7/2012,11.6925454476125,77.68,9,105.232909028512,687.468,582.235090971488,Store,North America Spring Promotion,Contoso 4GB Flash MP3 Player E401 Silver,"Contoso, Ltd",MP4&MP3,Audio,North America,Renton,United States
7469,5/26/2014,131.191166054349,169.99,20,2623.82332108697,3399.8,775.976678913029,Catalog,No Discount,"Adventure Works 20"" CRT TV E15 White",Adventure Works,Televisions,TV and Video,North America,North Harford,United States
7096,9/8/2014,302.543383582504,299,10,3025.43383582504,2990,-35.4338358250361,Catalog,No Discount,SV Car Video TFT7 M7000 Silver,Southridge Video,Car Video,TV and Video,North America,North Harford,United States
7089,12/3/2013,47.6539131735204,200,39,1858.50261376729,7480,5621.49738623271,Catalog,North America Holiday Promotion,A. Datum Rangefinder Digital Camera X200 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
7079,10/6/2014,143.700656877001,599,13,1868.10853940101,7667.2,5799.09146059899,Catalog,North America Holiday Promotion,Litware Home Theater System 5.1 Channel M514 Silver,"Litware, Inc.",Home Theater System,TV and Video,North America,North Harford,United States
7087,7/18/2014,553.169346153082,869,6,3319.01607691849,4866.4,1547.38392308151,Catalog,North America Back-to-School Promotion,Adventure Works LCD24W X300 White,Adventure Works,Monitors,Computers,North America,North Harford,United States
7097,7/2/2014,126.76088009825,184.5,12,1521.130561179,2214,692.869438820997,Catalog,North America Back-to-School Promotion,A. Datum Consumer Digital Camera M300 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
133,10/7/2013,90.6366210562361,134,13,1178.27607373107,1661.6,483.323926268931,Catalog,North America Holiday Promotion,Contoso 8GB MP3 Player new model M820 White,"Contoso, Ltd",MP4&MP3,Audio,North America,North Harford,United States
1611,10/2/2012,10.4964925464458,11.5,5,52.4824627322291,57.5,5.01753726777086,Catalog,No Discount,Contoso Desktop Alternative Bundle E200 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States
539,6/20/2014,118.522837027193,255,12,1422.27404432632,2958,1535.72595567368,Catalog,North America Back-to-School Promotion,Contoso 32GB Video MP3 Player M3200 White,"Contoso, Ltd",MP4&MP3,Audio,North America,North Harford,United States
7118,9/3/2013,153.340506208195,326,24,3680.17214899667,7661,3980.82785100333,Catalog,North America Back-to-School Promotion,Adventure Works Laptop8.9 E0890 Black,Adventure Works,Laptops,Computers,North America,North Harford,United States
7122,3/10/2014,555.72642315283,1600,10,5557.2642315283,16000,10442.7357684717,Catalog,No Discount,Fabrikam Independent Filmmaker 1'' 25mm X400 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,North Harford,United States
6993,2/25/2012,12.6788591159096,26.99,18,228.219464086373,476.3735,248.154035913627,Catalog,North America Spring Promotion,Contoso KSU-less key system M38 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,North Harford,United States
6994,12/23/2012,18.2076002500824,90,9,163.868402250742,792,628.131597749258,Catalog,North America Spring Promotion,Adventure Works CRT15 E101 White,Adventure Works,Monitors,Computers,North America,North Harford,United States
7004,4/18/2012,24.3612089336956,35.99,40,974.448357347825,1439.6,465.151642652175,Catalog,No Discount,Contoso 4 Handset Cordless Phone System M86 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,North Harford,United States
7423,2/6/2014,6.70521103748549,16.99,18,120.693798674739,305.82,185.126201325261,Catalog,North America Spring Promotion,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,North Harford,United States
941,2/3/2013,6.76340232336263,41.73,18,121.741241820527,742.794,621.052758179473,Catalog,North America Spring Promotion,SV Keyboard E90 Black,Southridge Video,Computers Accessories,Computers,North America,North Harford,United States
7048,8/30/2013,103.301898558058,196.9,24,2479.24556539338,4568.08,2088.83443460662,Catalog,North America Back-to-School Promotion,A. Datum SLR-like Digital Camera M400 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
930,4/3/2013,64.5385123178246,69,10,645.385123178246,690,44.6148768217541,Catalog,No Discount,Proseware CRT19 E201 White,"Proseware, Inc.",Monitors,Computers,North America,North Harford,United States
7062,2/9/2014,12.315255728704,13.89,36,443.349206233345,496.5675,53.2182937666547,Catalog,North America Spring Promotion,Contoso DVD 58 DVD Storage Binder M55 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
510,10/1/2014,104.936618872372,129,40,4197.46475489489,5160,962.535245105108,Catalog,No Discount,WWI LCD17W E200 White,Wide World Importers,Monitors,Computers,North America,North Harford,United States
7561,4/21/2012,11.6310919525483,169.99,5,58.1554597627415,849.95,791.794540237259,Store,No Discount,"Adventure Works 20"" CRT TV E15 White",Adventure Works,Televisions,TV and Video,Europe,Nice,France
78,10/15/2013,109.205318089777,699,8,873.642544718215,5172.6,4298.95745528179,Store,European Holiday Promotion,WWI Projector 720p LCD56 Black,Wide World Importers,Projectors & Screens,Computers,Europe,Nice,France
392,8/18/2012,38.66423778527,56.9,4,154.65695114108,210.53,55.8730488589202,Store,European Back-to-Scholl Promotion,SV 8xDVD E130 Black,Southridge Video,VCD & DVD,TV and Video,Europe,Nice,France
946,1/26/2012,14.6547214718776,16.99,4,58.6188858875106,67.96,9.34111411248943,Store,Asian Spring Promotion,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Ashgabat,Turkmenistan
153,6/20/2013,98.6159553266911,219,12,1183.39146392029,2628,1444.60853607971,Store,No Discount,Contoso DVD Recorder L230 Grey,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Bangkok,Thailand
581,10/15/2012,422.084084425237,699,13,5487.09309752808,8807.4,3320.30690247192,Store,North America Holiday Promotion,Adventure Works Laptop15 M1501 Red,Adventure Works,Laptops,Computers,North America,Port Washington,United States
1356,11/22/2014,18.3506463046707,40.55,26,477.116803921437,1048.2175,571.100696078563,Store,Asian Holiday Promotion,NT Wireless Bluetooth Stereo Headphones E302 Pink,Northwind Traders,Bluetooth Headphones,Audio,Asia,Beijing,China
1042,7/16/2014,273.49729033738,699,12,3281.96748404856,8388,5106.03251595144,Store,North America Back-to-School Promotion,Adventure Works Laptop15 M1501 Red,Adventure Works,Laptops,Computers,North America,Holyoke,United States
1379,8/18/2013,197.06227345773,699,9,1773.56046111957,6081.3,4307.73953888043,Store,European Back-to-Scholl Promotion,Adventure Works Laptop15 M1501 Red,Adventure Works,Laptops,Computers,Europe,Edinburgh,United Kingdom
7032,1/3/2012,1.40204922761133,16.99,4,5.6081969104453,61.164,55.5558030895547,Store,European Holiday Promotion,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Edinburgh,United Kingdom
7092,5/31/2012,144.37865974124,178,5,721.893298706198,890,168.106701293802,Store,No Discount,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Waterbury,United States
508,7/10/2012,12.354426548223,26.99,10,123.54426548223,269.9,146.35573451777,Store,No Discount,Contoso KSU-less key system M38 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Bishkek,Kyrgyzstan
7154,9/17/2013,28.680361122931,178,10,286.80361122931,1780,1493.19638877069,Store,No Discount,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Lafayette,United States
1538,2/13/2014,26.0273391856749,181,9,234.246052671074,1484.2,1249.95394732893,Store,Asian Spring Promotion,WWI 2GB Spy Video Recorder Pen M300 Black,Wide World Importers,Recording Pen,Audio,Asia,Busan,South Korea
7346,7/22/2012,175.681906390334,178,6,1054.091438342,1050.2,-3.89143834200172,Store,North America Back-to-School Promotion,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Buffalo,United States
7075,3/28/2012,25.0406745311363,129,4,100.162698124545,490.2,390.037301875455,Store,Asian Spring Promotion,Proseware LCD17W E202 Black,"Proseware, Inc.",Monitors,Computers,Asia,Canberra,Australia
7103,4/1/2012,4.4279051601906,43.81,10,44.279051601906,438.1,393.820948398094,Store,No Discount,Contoso Expandable 4-Handset Cordless Phone System M206 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Wheat Ridge,United States
7100,9/24/2012,212.217948606174,310,10,2122.17948606174,3100,977.820513938264,Store,No Discount,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Virginia Beach,United States
155,9/16/2013,17.6487959769894,229,10,176.487959769894,2290,2113.51204023011,Store,No Discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Virginia Beach,United States
7483,1/6/2014,70.5342276551526,109.95,9,634.808048896373,989.55,354.741951103627,Store,Asian Spring Promotion,Contoso 8GB Super-Slim MP3/Video Player M800 White,"Contoso, Ltd",MP4&MP3,Audio,Asia,Hong Kong,China
7060,12/21/2012,7.41750729170371,165,13,96.4275947921482,2046,1949.57240520785,Store,Asian Holiday Promotion,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Hong Kong,China
808,6/25/2013,245.250236121737,310,12,2943.00283346085,3627,683.997166539153,Store,North America Back-to-School Promotion,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Fall City,United States
7081,3/20/2012,8.46306127010786,229,18,152.335102861941,3893,3740.66489713806,Store,Asian Spring Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Islamabad,Pakistan
7046,6/19/2014,18.4265070675938,33.9,6,110.559042405563,203.4,92.8409575944372,Store,No Discount,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 White,"Contoso, Ltd",Computers Accessories,Computers,Asia,Islamabad,Pakistan
7053,4/18/2012,636.303199245085,699,12,7635.63839094101,8248.2,612.561609058987,Store,Asian Summer Promotion,Contoso Projector 720p M620 Black,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Islamabad,Pakistan
7147,3/2/2012,116.444760422402,165,4,465.779041689607,627,161.220958310393,Store,Asian Spring Promotion,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Islamabad,Pakistan
1402,6/12/2013,29.3458638761537,47.95,12,352.150366513845,575.4,223.249633486155,Store,No Discount,NT Wireless Bluetooth Stereo Headphones E102 White,Northwind Traders,Bluetooth Headphones,Audio,Asia,Islamabad,Pakistan
7240,12/9/2013,15.8994852046624,40.55,26,413.386615321223,1036.0525,622.665884678777,Store,Asian Holiday Promotion,NT Wireless Bluetooth Stereo Headphones E302 White,Northwind Traders,Bluetooth Headphones,Audio,Asia,Kolkata,India
1528,3/25/2012,146.627469192322,310,12,1759.52963030786,3720,1960.47036969214,Store,European Spring Promotion,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Saint Petersburg,Russia
6991,11/25/2013,102.506332745775,290,8,820.050661966199,2088,1267.9493380338,Store,European Holiday Promotion,A. Datum Super-zoom Digital Camera X300 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Saint Petersburg,Russia
1168,3/7/2014,333.308071886907,627,18,5999.54529396432,10282.8,4283.25470603568,Store,Asian Spring Promotion,Fabrikam SLR Camera X149 Blue,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Asia,Shanghai,China
627,3/16/2012,59.8070403966172,699,9,538.263363569555,6151.2,5612.93663643044,Store,Asian Spring Promotion,WWI Projector 720p LCD56 Black,Wide World Importers,Projectors & Screens,Computers,Asia,Mumbai,India
585,3/14/2014,29.9977632043568,77.68,20,599.955264087137,1553.6,953.644735912863,Store,No Discount,Contoso 4GB Flash MP3 Player E401 Blue,"Contoso, Ltd",MP4&MP3,Audio,North America,Green Bay,United States
1096,6/24/2014,78.3100017162106,232,12,939.720020594527,2760.8,1821.07997940547,Store,North America Back-to-School Promotion,Contoso 16GB New Generation MP5 Player M1650 Pink,"Contoso, Ltd",MP4&MP3,Audio,North America,Green Bay,United States
6984,9/21/2013,215.61339592711,1592.2,10,2156.1339592711,15922,13765.8660407289,Store,No Discount,"Adventure Works 52"" LCD HDTV X790W Black",Adventure Works,Televisions,TV and Video,Asia,New Delhi,India
7324,5/11/2013,157.27421147037,156,12,1887.29053764444,1872,-15.2905376444394,Store,Asian Summer Promotion,WWI 1GB Digital Voice Recorder Pen E100 White,Wide World Importers,Recording Pen,Audio,Asia,New Delhi,India
7094,8/25/2012,22.8510187117327,299,12,274.212224540792,3588,3313.78777545921,Store,North America Back-to-School Promotion,The Phone Company PDA Phone 3.5 inches M320 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Lewisville,United States
6997,4/25/2013,1.37728659375704,46.99,10,13.7728659375704,469.9,456.12713406243,Store,No Discount,Contoso In front of Centrex L15 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Lewisville,United States
7125,9/16/2013,149.511899136703,249.99,10,1495.11899136703,2499.9,1004.78100863297,Store,No Discount,WWI Wireless Transmitter and Bluetooth Headphones X250 Blue,Wide World Importers,Bluetooth Headphones,Audio,North America,Lewisville,United States
1451,6/20/2014,49.0364966945392,77.68,24,1176.87592066894,1864.32,687.44407933106,Store,No Discount,Contoso 4GB Flash MP3 Player E401 Silver,"Contoso, Ltd",MP4&MP3,Audio,Asia,Osaka,Japan
